,Year,StateAbbr,Data_Value,GeoLocation,Short_Question_Text,CityName,Median_Income
16082,2016,CA,46.6,"(33.7568214785, -117.909276602)",Dental Visit,Garden Grove,
16083,2016,CA,60.6,"(37.6428260807, -122.061310521)",Dental Visit,Hayward,
16084,2016,CA,79.3,"(34.2508503882, -118.252006082)",Mammography,Glendale,
16085,2016,CA,62.8,"(33.1364570919, -117.104896824)",Colorectal Cancer Screening,Escondido,
16086,2016,CA,80.7,"(34.0678010853, -118.03678929)",Pap Smear Test,El Monte,44707.0
16087,2016,CA,80.1,"(33.1494752565, -117.087055104)",Mammography,Escondido,
16088,2016,CA,9.5,"(33.1217552611, -117.05428835)",Teeth Loss,Escondido,
16089,2016,CA,16.8,"(36.7104639016, -119.804662188)",Core preventive services for older women,Fresno,
16090,2016,CA,22.0,"(33.9192168329, -118.334106771)",Core preventive services for older men,Hawthorne,
16091,2016,CA,24.6,"(33.8623724601, -117.902906945)",Core preventive services for older women,Fullerton,
16092,2016,CA,34.7,"(33.7857428172, -117.910280198)",Core preventive services for older men,Garden Grove,
16093,2016,CA,29.3,"(38.3865578694, -121.44232046)",Core preventive services for older men,Elk Grove,
16094,2016,CA,33.5,"(34.2079204044, -118.236872907)",Core preventive services for older men,Glendale,
16095,2016,CA,86.1,"(33.9520412951, -118.143955809)",Pap Smear Test,Downey,75742.0
16096,2016,CA,4.4,"(38.6779296574, -121.12306777)",Teeth Loss,Folsom,
16097,2016,CA,81.4,"(37.6518300646, -122.085181722)",Pap Smear Test,Hayward,
16098,2016,CA,33.0,"(38.2762630868, -122.015673129)",Core preventive services for older men,Fairfield,83341.0
16099,2016,CA,10.4,"(34.1454079997, -118.232086493)",Teeth Loss,Glendale,
16100,2016,CA,29.4,"(37.6567908061, -122.078893935)",Core preventive services for older men,Hayward,
16101,2016,CA,29.5,"(36.7722646548, -119.795044577)",Core preventive services for older men,Fresno,
16102,2016,CA,,"(33.7862516967, -118.005239705)",Sleep <7 hours,Garden Grove,
16103,2016,CA,7.9,"(38.4284511212, -121.434091319)",Teeth Loss,Elk Grove,
16104,2016,CA,51.3,"(36.7876302828, -119.822247622)",Colorectal Cancer Screening,Fresno,
16105,2016,CA,35.2,"(33.77802786, -117.914846658)",Sleep <7 hours,Garden Grove,
16106,2016,CA,39.5,"(36.8739462116, -119.738726608)",Core preventive services for older men,Fresno,
16107,2016,CA,77.6,"(34.1487828334, -118.243977123)",Mammography,Glendale,
16108,2016,CA,43.6,"(34.2508503882, -118.252006082)",Core preventive services for older women,Glendale,
16109,2016,CA,43.5,"(33.7902153952, -118.019775221)",Core preventive services for older men,Garden Grove,
16110,2016,CA,30.9,"(37.6535733334, -122.094450296)",Core preventive services for older women,Hayward,
16111,2016,CA,83.8,"(38.2242450277, -122.143549256)",Pap Smear Test,Fairfield,83341.0
16112,2016,CA,19.0,"(36.7561221869, -119.794216167)",Teeth Loss,Fresno,
16113,2016,CA,55.3,"(33.1115031819, -117.089973465)",Colorectal Cancer Screening,Escondido,
16114,2016,CA,36.2,"(36.7104639016, -119.804662188)",Teeth Loss,Fresno,
16115,2016,CA,,"(33.9255374567, -118.161950309)",Pap Smear Test,Downey,75742.0
16116,2016,CA,12.7,"(34.1286776196, -117.429466229)",Teeth Loss,Fontana,
16117,2016,CA,80.4,"(34.0993754753, -117.435786515)",Mammography,Fontana,
16118,2016,CA,7.4,"(33.780569756, -118.036669555)",Teeth Loss,Garden Grove,
16119,2016,CA,6.9,"(37.5693426551, -122.019434953)",Teeth Loss,Fremont,
16120,2016,CA,25.7,"(33.7884783426, -117.919554312)",Core preventive services for older women,Garden Grove,
16121,2016,CA,8.4,"(33.7847214622, -118.019865418)",Teeth Loss,Garden Grove,
16122,2016,CA,64.0,"(34.1223871311, -117.501551707)",Colorectal Cancer Screening,Fontana,
16123,2016,CA,37.9,"(33.7953741882, -117.955544034)",Core preventive services for older men,Garden Grove,
16124,2016,CA,75.0,"(33.8908928002, -117.902125366)",Colorectal Cancer Screening,Fullerton,
16125,2016,CA,79.5,"(34.0947354938, -118.031077795)",Mammography,El Monte,44707.0
16126,2016,CA,85.8,"(33.0992558875, -117.100941572)",Pap Smear Test,Escondido,
16127,2016,CA,67.2,"(38.2762630868, -122.015673129)",Dental Visit,Fairfield,83341.0
16128,2016,CA,36.3,"(33.0952820576, -117.051706261)",Core preventive services for older women,Escondido,
16129,2016,CA,17.9,"(33.1142977053, -117.077950783)",Teeth Loss,Escondido,
16130,2016,CA,57.3,"(32.7912947349, -116.959918446)",Colorectal Cancer Screening,El Cajon,
16131,2016,CA,43.1,"(36.81485647, -119.808806825)",Core preventive services for older men,Fresno,
16133,2016,CA,82.9,"(38.2471913227, -122.045034982)",Pap Smear Test,Fairfield,83341.0
16134,2016,CA,33.6,"(33.1530613921, -117.075609495)",Sleep <7 hours,Escondido,
16135,2016,CA,50.2,"(36.7396583621, -119.709256757)",Colorectal Cancer Screening,Fresno,
16136,2016,CA,6.8,"(36.858776236, -119.774353308)",Teeth Loss,Fresno,
16137,2016,CA,11.2,"(33.7957983447, -117.971525822)",Teeth Loss,Garden Grove,
16138,2016,CA,81.2,"(38.650622722, -121.129303807)",Mammography,Folsom,
16139,2016,CA,83.3,"(34.1139318689, -117.495485935)",Mammography,Fontana,
16140,2016,CA,61.4,"(34.1407530872, -118.248555881)",Colorectal Cancer Screening,Glendale,
16141,2016,CA,24.8,"(33.7633573543, -117.92899066)",Core preventive services for older women,Garden Grove,
16142,2016,CA,32.9,"(38.2672194552, -121.994111036)",Core preventive services for older men,Fairfield,83341.0
16143,2016,CA,6.1,"(33.8848984606, -117.97125008)",Teeth Loss,Fullerton,
16144,2016,CA,77.2,"(37.6348664698, -122.069749065)",Mammography,Hayward,
16145,2016,CA,45.4,"(36.7264619404, -119.801034463)",Dental Visit,Fresno,
16146,2016,CA,67.3,"(33.8840378013, -117.927850895)",Colorectal Cancer Screening,Fullerton,
16147,2016,CA,25.9,"(34.1725899312, -117.48009008)",Core preventive services for older men,Fontana,
16148,2016,CA,56.3,"(33.7821662245, -117.901991063)",Dental Visit,Garden Grove,
16149,2016,CA,77.9,"(38.2544248725, -122.041513268)",Mammography,Fairfield,83341.0
16150,2016,CA,50.5,"(36.7639143005, -119.849109339)",Colorectal Cancer Screening,Fresno,
16151,2016,CA,38.5,"(33.8815348015, -117.875348256)",Core preventive services for older men,Fullerton,
16152,2016,CA,37.4,"(37.6603504304, -122.109720291)",Sleep <7 hours,Hayward,
16153,2016,CA,19.0,"(36.7426789222, -119.774838928)",Core preventive services for older men,Fresno,
16154,2016,CA,79.6,"(37.4871504837, -121.896412269)",Mammography,Fremont,
16155,2016,CA,,"(36.6944298588, -119.780503451)",Teeth Loss,Fresno,
16156,2016,CA,76.9,"(33.7742161921, -117.935046619)",Mammography,Garden Grove,
16157,2016,CA,86.1,"(33.9420606887, -118.12897392)",Pap Smear Test,Downey,75742.0
16158,2016,CA,26.5,"(34.0905475045, -118.022058899)",Core preventive services for older women,El Monte,44707.0
16159,2016,CA,78.6,"(33.9096383477, -117.938863918)",Pap Smear Test,Fullerton,
16160,2016,CA,60.1,"(32.8057091489, -116.921900442)",Dental Visit,El Cajon,
16161,2016,CA,53.6,"(34.1351283982, -118.249193674)",Dental Visit,Glendale,
16162,2016,CA,34.2,"(33.0662740987, -117.051093677)",Core preventive services for older men,Escondido,
16163,2016,CA,62.1,"(32.8139548245, -116.944201437)",Colorectal Cancer Screening,El Cajon,
16164,2016,CA,75.8,"(34.1444790241, -118.24844541)",Mammography,Glendale,
16165,2016,CA,16.7,"(36.7431895362, -119.690895629)",Teeth Loss,Fresno,
16166,2016,CA,36.7,"(38.6710122286, -121.141875324)",Core preventive services for older men,Folsom,
16167,2016,CA,36.0,"(37.5532067414, -122.011630672)",Sleep <7 hours,Fremont,
16168,2016,CA,27.1,"(34.0404495555, -117.45122052)",Core preventive services for older men,Fontana,
16169,2016,CA,32.0,"(34.1139318689, -117.495485935)",Core preventive services for older women,Fontana,
16170,2016,CA,23.1,"(33.1142977053, -117.077950783)",Core preventive services for older women,Escondido,
16171,2016,CA,17.0,"(34.0974227833, -117.459241285)",Teeth Loss,Fontana,
16172,2016,CA,35.9,"(34.1491687307, -118.250527816)",Core preventive services for older women,Glendale,
16173,2016,CA,61.0,"(32.7840225564, -116.957985334)",Colorectal Cancer Screening,El Cajon,
16174,2016,CA,84.7,"(32.820233335, -116.950727171)",Pap Smear Test,El Cajon,
16175,2016,CA,80.1,"(38.6632674193, -121.145481256)",Dental Visit,Folsom,
16176,2016,CA,78.6,"(36.8194481701, -119.763208703)",Pap Smear Test,Fresno,
16177,2016,CA,78.1,"(36.8144277795, -119.901553864)",Mammography,Fresno,
16178,2016,CA,85.4,"(33.1142977053, -117.077950783)",Pap Smear Test,Escondido,
16179,2016,CA,72.1,"(34.1815231216, -118.283301891)",Colorectal Cancer Screening,Glendale,
16180,2016,CA,74.3,"(38.2859968513, -121.985917773)",Dental Visit,Fairfield,83341.0
16181,2016,CA,29.5,"(38.2640189806, -122.013828202)",Core preventive services for older men,Fairfield,83341.0
16182,2016,CA,32.7,"(33.8840378013, -117.927850895)",Sleep <7 hours,Fullerton,
16183,2016,CA,83.5,"(34.0532437058, -118.032383339)",Pap Smear Test,El Monte,44707.0
16184,2016,CA,78.0,"(36.812198365, -119.763200654)",Mammography,Fresno,
16185,2016,CA,59.6,"(36.801071844, -119.787276771)",Colorectal Cancer Screening,Fresno,
16186,2016,CA,66.2,"(33.8840378013, -117.927850895)",Dental Visit,Fullerton,
16187,2016,CA,19.0,"(33.133470798, -117.05397834)",Core preventive services for older men,Escondido,
16188,2016,CA,27.1,"(33.7995395803, -117.939200303)",Core preventive services for older women,Garden Grove,
16189,2016,CA,34.7,"(33.9356344504, -118.098115998)",Sleep <7 hours,Downey,75742.0
16190,2016,CA,11.0,"(38.4380823236, -121.362468296)",Teeth Loss,Elk Grove,
16191,2016,CA,80.6,"(33.1348544636, -117.020110035)",Mammography,Escondido,
16192,2016,CA,66.6,"(33.1346952955, -117.072122618)",Colorectal Cancer Screening,Escondido,
16193,2016,CA,9.9,"(33.7844585233, -117.9907548)",Teeth Loss,Garden Grove,
16194,2016,CA,27.1,"(37.6518300646, -122.085181722)",Core preventive services for older men,Hayward,
16195,2016,CA,19.8,"(34.0532437058, -118.032383339)",Teeth Loss,El Monte,44707.0
16196,2016,CA,7.7,"(36.8303072692, -119.732754044)",Teeth Loss,Fresno,
16197,2016,CA,36.0,"(33.9025050288, -117.89352342)",Core preventive services for older women,Fullerton,
16198,2016,CA,32.7,"(37.5569601919, -122.021234401)",Core preventive services for older women,Fremont,
16199,2016,CA,12.7,"(33.7385608303, -117.944191766)",Teeth Loss,Garden Grove,
16200,2016,CA,65.3,"(32.8124713464, -116.926474748)",Dental Visit,El Cajon,
16201,2016,CA,70.7,"(37.5635007483, -122.030537253)",Dental Visit,Fremont,
16202,2016,CA,36.3,"(36.841804595, -119.910772515)",Core preventive services for older men,Fresno,
16203,2016,CA,35.5,"(38.2762630868, -122.015673129)",Core preventive services for older women,Fairfield,83341.0
16204,2016,CA,78.3,"(33.8623724601, -117.902906945)",Mammography,Fullerton,
16205,2016,CA,77.7,"(38.25440561, -122.029740512)",Mammography,Fairfield,83341.0
16206,2016,CA,34.7,"(34.154891677, -118.246571409)",Core preventive services for older women,Glendale,
16207,2016,CA,69.6,"(33.1098334576, -117.112920844)",Colorectal Cancer Screening,Escondido,
16208,2016,CA,4.1,"(37.5647792775, -122.046486867)",Teeth Loss,Fremont,
16209,2016,CA,81.3,"(36.8455932837, -119.839588594)",Pap Smear Test,Fresno,
16210,2016,CA,39.7,"(37.5345613009, -121.942175964)",Core preventive services for older women,Fremont,
16211,2016,CA,32.6,"(33.0988262381, -117.081257436)",Sleep <7 hours,Escondido,
16212,2016,CA,40.8,"(34.0627564514, -118.027037453)",Sleep <7 hours,El Monte,44707.0
16213,2016,CA,82.9,"(34.1029541961, -117.446907817)",Pap Smear Test,Fontana,
16214,2016,CA,48.0,"(33.9272487053, -118.340241355)",Dental Visit,Hawthorne,
16215,2016,CA,68.0,"(36.8031607512, -119.825397363)",Colorectal Cancer Screening,Fresno,
16216,2016,CA,67.5,"(33.1530613921, -117.075609495)",Colorectal Cancer Screening,Escondido,
16217,2016,CA,74.5,"(37.5772104496, -121.988861605)",Dental Visit,Fremont,
16218,2016,CA,40.7,"(34.0606902385, -118.042869811)",Sleep <7 hours,El Monte,44707.0
16219,2016,CA,76.9,"(36.8157749525, -119.776796854)",Mammography,Fresno,
16220,2016,CA,31.0,"(34.1568513977, -118.231345255)",Core preventive services for older men,Glendale,
16221,2016,CA,44.9,"(36.7354914702, -119.805504389)",Colorectal Cancer Screening,Fresno,
16222,2016,CA,79.4,"(33.1371359528, -117.086792019)",Mammography,Escondido,
16223,2016,CA,16.2,"(34.0678010853, -118.03678929)",Teeth Loss,El Monte,44707.0
16224,2016,CA,85.9,"(34.154271754, -118.200309131)",Pap Smear Test,Glendale,
16225,2016,CA,82.2,"(33.8623724601, -117.902906945)",Pap Smear Test,Fullerton,
16226,2016,CA,32.0,"(34.1690049267, -118.206071997)",Sleep <7 hours,Glendale,
16227,2016,CA,6.7,"(37.5278685405, -121.984121512)",Teeth Loss,Fremont,
16228,2016,CA,37.7,"(33.7775511501, -117.975605869)",Sleep <7 hours,Garden Grove,
16229,2016,CA,56.3,"(36.7864025708, -119.796160932)",Dental Visit,Fresno,
16230,2016,CA,79.3,"(33.8840378013, -117.927850895)",Mammography,Fullerton,
16231,2016,CA,82.7,"(33.8715954809, -117.905705836)",Pap Smear Test,Fullerton,
16232,2016,CA,24.5,"(34.0606902385, -118.042869811)",Core preventive services for older women,El Monte,44707.0
16233,2016,CA,29.0,"(36.7994996088, -119.836904738)",Core preventive services for older men,Fresno,
16234,2016,CA,77.3,"(36.709514966, -119.828819601)",Pap Smear Test,Fresno,
16235,2016,CA,13.8,"(33.9192168329, -118.334106771)",Teeth Loss,Hawthorne,
16236,2016,CA,7.9,"(34.1623143849, -118.246600479)",Teeth Loss,Glendale,
16237,2016,CA,33.9,"(37.4829831475, -121.919835179)",Sleep <7 hours,Fremont,
16238,2016,CA,86.6,"(33.0662874881, -117.080683506)",Pap Smear Test,Escondido,
16239,2016,CA,73.6,"(33.7775511501, -117.975605869)",Pap Smear Test,Garden Grove,
16240,2016,CA,6.2,"(38.4151398929, -121.440756014)",Teeth Loss,Elk Grove,
16241,2016,CA,24.4,"(33.914667701, -118.347667728)",Core preventive services for older men,Hawthorne,
16242,2016,CA,24.3,"(36.7396583621, -119.709256757)",Core preventive services for older men,Fresno,
16243,2016,CA,12.9,"(38.2558446343, -122.039303253)",Teeth Loss,Fairfield,83341.0
16244,2016,CA,50.8,"(34.1029541961, -117.446907817)",Colorectal Cancer Screening,Fontana,
16245,2016,CA,74.6,"(33.0952820576, -117.051706261)",Colorectal Cancer Screening,Escondido,
16246,2016,CA,56.1,"(36.7431895362, -119.690895629)",Dental Visit,Fresno,
16247,2016,CA,71.2,"(36.8617231869, -119.794980517)",Colorectal Cancer Screening,Fresno,
16248,2016,CA,77.9,"(37.6431465537, -122.068696888)",Mammography,Hayward,
16249,2016,CA,69.0,"(36.8434583025, -119.81226062)",Dental Visit,Fresno,
16250,2016,CA,76.1,"(33.7703804495, -117.957974091)",Mammography,Garden Grove,
16251,2016,CA,79.7,"(32.7840083565, -116.96969968)",Mammography,El Cajon,
16252,2016,CA,73.1,"(32.7999544685, -116.98978824)",Colorectal Cancer Screening,El Cajon,
16253,2016,CA,64.4,"(34.1355093932, -117.470919105)",Colorectal Cancer Screening,Fontana,
16254,2016,CA,26.3,"(36.7977184104, -119.767817285)",Core preventive services for older women,Fresno,
16255,2016,CA,60.6,"(32.8016581921, -116.960483614)",Dental Visit,El Cajon,
16256,2016,CA,79.5,"(36.6980325972, -119.798653315)",Mammography,Fresno,
16257,2016,CA,58.4,"(33.7786940635, -117.960111162)",Dental Visit,Garden Grove,
16258,2016,CA,30.8,"(33.7902153952, -118.019775221)",Sleep <7 hours,Garden Grove,
16259,2016,CA,64.1,"(32.813618569, -116.971941242)",Colorectal Cancer Screening,El Cajon,
16260,2016,CA,81.5,"(38.6699009908, -121.102563308)",Mammography,Folsom,
16261,2016,CA,80.0,"(37.6261950003, -122.076425493)",Pap Smear Test,Hayward,
16262,2016,CA,31.1,"(36.7835764094, -119.689001395)",Core preventive services for older men,Fresno,
16263,2016,CA,73.2,"(36.829804127, -119.853649367)",Dental Visit,Fresno,
16264,2016,CA,16.1,"(33.7633573543, -117.92899066)",Teeth Loss,Garden Grove,
16265,2016,CA,86.3,"(32.798404254, -116.910132139)",Pap Smear Test,El Cajon,
16266,2016,CA,83.2,"(34.1286776196, -117.429466229)",Mammography,Fontana,
16267,2016,CA,70.8,"(38.4166717464, -121.381993194)",Colorectal Cancer Screening,Elk Grove,
16268,2016,CA,81.3,"(38.6779296574, -121.12306777)",Mammography,Folsom,
16269,2016,CA,79.9,"(36.8159767247, -119.789702705)",Pap Smear Test,Fresno,
16270,2016,CA,39.2,"(37.4707220611, -121.912868128)",Core preventive services for older women,Fremont,
16271,2016,CA,82.4,"(38.3944923259, -121.362031488)",Pap Smear Test,Elk Grove,
16272,2016,CA,79.7,"(38.4159992006, -121.384137762)",Mammography,Elk Grove,
16273,2016,CA,24.2,"(34.0587040898, -118.02009122)",Core preventive services for older women,El Monte,44707.0
16274,2016,CA,66.2,"(38.2558446343, -122.039303253)",Dental Visit,Fairfield,83341.0
16275,2016,CA,78.1,"(37.5729294791, -122.053260935)",Mammography,Fremont,
16276,2016,CA,77.4,"(34.0653423041, -118.057833131)",Pap Smear Test,El Monte,44707.0
16277,2016,CA,,"(33.2105764129, -117.085871234)",Mammography,Escondido,
16278,2016,CA,60.8,"(34.1454079997, -118.232086493)",Colorectal Cancer Screening,Glendale,
16279,2016,CA,36.3,"(34.1815231216, -118.283301891)",Core preventive services for older men,Glendale,
16280,2016,CA,13.3,"(33.1446752373, -117.069254543)",Teeth Loss,Escondido,
16281,2016,CA,77.3,"(36.7468157905, -119.745394581)",Mammography,Fresno,
16282,2016,CA,35.5,"(37.6428275495, -122.087647845)",Sleep <7 hours,Hayward,
16283,2016,CA,23.2,"(34.1725899312, -117.48009008)",Core preventive services for older women,Fontana,
16284,2016,CA,76.9,"(33.7849480519, -117.95862242)",Mammography,Garden Grove,
16285,2016,CA,64.6,"(33.7847975463, -117.975634301)",Dental Visit,Garden Grove,
16286,2016,CA,77.2,"(36.7724800665, -119.779195404)",Pap Smear Test,Fresno,
16287,2016,CA,61.5,"(34.1286776196, -117.429466229)",Dental Visit,Fontana,
16288,2016,CA,34.0,"(33.8623724601, -117.902906945)",Sleep <7 hours,Fullerton,
16289,2016,CA,33.5,"(33.7737752157, -117.944155258)",Core preventive services for older men,Garden Grove,
16290,2016,CA,39.7,"(38.6779296574, -121.12306777)",Core preventive services for older men,Folsom,
16291,2016,CA,36.5,"(33.9352796147, -118.133911797)",Sleep <7 hours,Downey,75742.0
16292,2016,CA,31.7,"(38.3883393908, -121.39664525)",Core preventive services for older men,Elk Grove,
16293,2016,CA,11.4,"(33.9082352456, -118.147181762)",Teeth Loss,Downey,75742.0
16294,2016,CA,71.6,"(34.1623143849, -118.246600479)",Dental Visit,Glendale,
16295,2016,CA,60.1,"(37.6353608024, -122.080483476)",Dental Visit,Hayward,
16296,2016,CA,57.0,"(33.9278051137, -118.348387665)",Colorectal Cancer Screening,Hawthorne,
16297,2016,CA,58.3,"(36.7773213536, -119.869167444)",Colorectal Cancer Screening,Fresno,
16298,2016,CA,63.3,"(33.8707134544, -117.889125779)",Colorectal Cancer Screening,Fullerton,
16299,2016,CA,22.9,"(32.8039447433, -116.943353243)",Core preventive services for older men,El Cajon,
16300,2016,CA,76.2,"(38.3883393908, -121.39664525)",Colorectal Cancer Screening,Elk Grove,
16301,2016,CA,38.5,"(38.288733354, -122.051822267)",Core preventive services for older men,Fairfield,83341.0
16302,2016,CA,78.9,"(33.9356344504, -118.098115998)",Mammography,Downey,75742.0
16303,2016,CA,15.4,"(33.7609709696, -117.962199177)",Teeth Loss,Garden Grove,
16304,2016,CA,37.2,"(33.1414533248, -117.05931492)",Sleep <7 hours,Escondido,
16305,2016,CA,37.5,"(34.2027982281, -118.252535995)",Core preventive services for older men,Glendale,
16306,2016,CA,29.6,"(38.4381524685, -121.339287038)",Core preventive services for older women,Elk Grove,
